"id","listingType","featureGroups","numberOfRooms","price","debtFreePrice","livingArea","totalArea","pricePMsq","city","region","district","postalCode","floor","buildingAge","centrum","hasSauna","hasBalcony","hasParking","hasWalkInCloset","hasStorage","link"
"502424","Paritalo","apartment",3,140000,140000,95,110,1272.72727272727,"Kalajoki","Kalajoki","Kalajoen keskusta","85100",0,12,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/502424'>https://op-koti.fi/kohde/502424</a>"
"512299","Rivitalo","apartment",3,135000,135000,82.4,82.4,1638.34951456311,"Lappeenranta","Lappeenranta","Pulp","54100",1,14,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/512299'>https://op-koti.fi/kohde/512299</a>"
"520022","Rivitalo","apartment",5,319000,319000,111.5,111.5,2860.9865470852,"Helsinki","Pohjois-Helsinki","Pihlajamäki","00710",1,42,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/520022'>https://op-koti.fi/kohde/520022</a>"
"520068","Kerrostalo","apartment",2,159000,159000,49.5,49.5,3212.12121212121,"Kerava","Kerava","Jaakkola","04250",3,15,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/520068'>https://op-koti.fi/kohde/520068</a>"
"502502","Kerrostalo","apartment",3,107972.88,110000,71,71,1549.29577464789,"Nurmijärvi","Nurmijärvi","Klaukkala","01800",0,47,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/502502'>https://op-koti.fi/kohde/502502</a>"
"520126","Kerrostalo","apartment",2,98000,98000,52,52,1884.61538461538,"Joensuu","Joensuu","Keskusta","80100",3,48,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/520126'>https://op-koti.fi/kohde/520126</a>"
"692887","Paritalo","apartment",3,149000,149000,121,121,1231.40495867769,"Kuopio","Kuopio","Linnanpelto","70500",1,69,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/692887'>https://op-koti.fi/kohde/692887</a>"
"519769","Luhtitalo","apartment",2,109000,109000,56,56,1946.42857142857,"Kuopio","Kuopio","Petonen","70820",1,31,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/519769'>https://op-koti.fi/kohde/519769</a>"
"520256","Kerrostalo","apartment",3,74170.76,95000,80,80,1187.5,"Rauma","Rauma","Lensunkallio","26660",3,48,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/520256'>https://op-koti.fi/kohde/520256</a>"
"518914","Kerrostalo","apartment",3,124210.44,135000,70,70,1928.57142857143,"Pori","Pori","Riihiketo","28130",2,65,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/518914'>https://op-koti.fi/kohde/518914</a>"
"518909","Omakotitalo","apartment",4,359000,359000,131,188,1909.57446808511,"Järvenpää","Järvenpää","Loutti","04400",0,40,0,1,0,1,0,1,"<a href='https://op-koti.fi/kohde/518909'>https://op-koti.fi/kohde/518909</a>"
"520264","Kerrostalo","apartment",1,16500,16500,26,26,634.615384615385,"Joutsa","Joutsa","Jousa","19650",0,49,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/520264'>https://op-koti.fi/kohde/520264</a>"
"512138","Kerrostalo","apartment",1,56500,56500,31,31,1822.58064516129,"Oulu","Oulu","Maikkula","90240",1,33,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/512138'>https://op-koti.fi/kohde/512138</a>"
"519567","Omakotitalo","apartment",5,59000,59000,176,185,318.918918918919,"Kaarina","Kaarina","Piikkiö","21500",0,64,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/519567'>https://op-koti.fi/kohde/519567</a>"
"504237","Kerrostalo","apartment",3,29552.97,39000,71,71,549.295774647887,"Kemi","Kemi","Koivuharju","94100",3,69,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/504237'>https://op-koti.fi/kohde/504237</a>"
"520220","Kerrostalo","apartment",2,45000,45000,63.5,63.5,708.661417322835,"Jämsä","Jämsä","Puukila","42100",3,51,1,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/520220'>https://op-koti.fi/kohde/520220</a>"
"520201","Kerrostalo","apartment",3,171944.7,175000,67.5,67.5,2592.59259259259,"Turku","Turku","Hannunniittu","20540",6,55,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/520201'>https://op-koti.fi/kohde/520201</a>"
"520122","Rivitalo","apartment",3,85452,87000,76.5,76.5,1137.25490196078,"Rauma","Rauma","Uotila","26510",0,47,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/520122'>https://op-koti.fi/kohde/520122</a>"
"519535","Rivitalo","apartment",3,75000,75000,69,69,1086.95652173913,"Kalajoki","Kalajoki","Kalajoki","85100",0,54,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/519535'>https://op-koti.fi/kohde/519535</a>"
"520176","Rivitalo","apartment",4,164633.77,170000,95,95,1789.47368421053,"Pori","Pori","Pietniemi","28660",0,15,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/520176'>https://op-koti.fi/kohde/520176</a>"
"520077","Kerrostalo","apartment",2,26492.99,31500,56,56,562.5,"Kemi","Kemi","Mäntylä","94100",2,49,1,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/520077'>https://op-koti.fi/kohde/520077</a>"
"519357","Omakotitalo","apartment",4,149700,149700,166,195.6,765.337423312883,"Sodankylä","Sodankylä","Raudanjoki","99510",0,32,0,1,0,1,0,1,"<a href='https://op-koti.fi/kohde/519357'>https://op-koti.fi/kohde/519357</a>"
"519412","Rivitalo","apartment",4,329000,329000,111,111,2963.96396396396,"Kerava","Kerava","Savio","04260",1,9,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/519412'>https://op-koti.fi/kohde/519412</a>"
"519957","Omakotitalo","apartment",5,72000,72000,147,191,376.96335078534,"Parainen","Länsi-Turunmaa","Parainen","21600",0,43,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/519957'>https://op-koti.fi/kohde/519957</a>"
"520138","Kerrostalo","apartment",3,72320.94,75500,76,76,993.421052631579,"Mustasaari","Mustasaari","Sepänkylä","65610",2,47,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/520138'>https://op-koti.fi/kohde/520138</a>"
"520150","Kerrostalo","apartment",2,107000,107000,43,43,2488.37209302326,"Jyväskylä","Jyväskylä","Mattilanpelto","40600",2,69,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/520150'>https://op-koti.fi/kohde/520150</a>"
"520170","Rivitalo","apartment",4,189000,189000,101,101,1871.28712871287,"Jyväskylä","Jyväskylä","Säynätsalo","40900",1,14,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/520170'>https://op-koti.fi/kohde/520170</a>"
"519394","Omakotitalo","apartment",4,219000,219000,119,165.5,1323.26283987915,"Lohja","Lohja","Asemanpelto","08500",0,51,0,1,0,1,0,1,"<a href='https://op-koti.fi/kohde/519394'>https://op-koti.fi/kohde/519394</a>"
"519882","Kerrostalo","apartment",3,149000,149000,71.5,71.5,2083.91608391608,"Ulvila","Ulvila","Friitala","28400",2,12,0,1,1,0,0,0,"<a href='https://op-koti.fi/kohde/519882'>https://op-koti.fi/kohde/519882</a>"
"519916","Kerrostalo","apartment",2,85235.2,248000,57,57,4350.87719298246,"Vantaa","Länsi-Vantaa","Kaivoksela","01610",5,8,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/519916'>https://op-koti.fi/kohde/519916</a>"
"511492","Omakotitalo","apartment",5,140000,140000,191.5,228,614.035087719298,"Pieksämäki","Pieksämäki","Tahiniemi","76100",0,41,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/511492'>https://op-koti.fi/kohde/511492</a>"
"520137","Rivitalo","apartment",1,39000,39000,36,36,1083.33333333333,"Laukaa","Laukaa","Kirkonkylä","41340",1,56,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/520137'>https://op-koti.fi/kohde/520137</a>"
"510868","Omakotitalo","apartment",4,248000,248000,102,160.4,1546.13466334165,"Pieksämäki","Pieksämäki","Kontiomäki","76100",0,15,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/510868'>https://op-koti.fi/kohde/510868</a>"
"512473","Kerrostalo","apartment",2,67162.26,68500,63,63,1087.30158730159,"Rovaniemi","Rovaniemi","Viirinkangas","96300",2,42,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/512473'>https://op-koti.fi/kohde/512473</a>"
"518394","Omakotitalo","apartment",4,139000,139000,129.6,172.6,805.330243337196,"Salo","Salo","Ollikkala","24260",0,47,0,1,0,1,0,1,"<a href='https://op-koti.fi/kohde/518394'>https://op-koti.fi/kohde/518394</a>"
"505299","Omakotitalo","apartment",1,50000,50000,48,48,1041.66666666667,"Pori","Pori","Lamppi","29720",0,43,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/505299'>https://op-koti.fi/kohde/505299</a>"
"519905","Kerrostalo","apartment",3,97000,97000,67,67,1447.76119402985,"Pori","Pori","Uusikoivisto","28130",1,70,0,1,0,0,1,0,"<a href='https://op-koti.fi/kohde/519905'>https://op-koti.fi/kohde/519905</a>"
"519853","Paritalo","apartment",4,153000,153000,81,162,944.444444444444,"Hanko","Hanko","Hangonkylä","10940",0,65,0,1,0,1,0,0,"<a href='https://op-koti.fi/kohde/519853'>https://op-koti.fi/kohde/519853</a>"
"519790","Paritalo","apartment",3,110000,110000,81,162,679.012345679012,"Hanko","Hanko","Hangonkylä","10940",0,65,0,1,0,1,0,0,"<a href='https://op-koti.fi/kohde/519790'>https://op-koti.fi/kohde/519790</a>"
"519542","Kerrostalo","apartment",2,149000,149000,48,48,3104.16666666667,"Lahti","Lahti","Ankkuri","15140",2,16,0,1,1,0,0,0,"<a href='https://op-koti.fi/kohde/519542'>https://op-koti.fi/kohde/519542</a>"
"519989","Kerrostalo","apartment",4,79000,79000,89.5,89.5,882.68156424581,"Pori","Pori","Pormestarinluoto","28190",3,48,0,0,1,0,1,0,"<a href='https://op-koti.fi/kohde/519989'>https://op-koti.fi/kohde/519989</a>"
"519928","Omakotitalo","apartment",13,198000,198000,450,470,421.276595744681,"Utajärvi","Utajärvi","Keskusta","91600",0,74,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/519928'>https://op-koti.fi/kohde/519928</a>"
"512927","Omakotitalo","apartment",9,635000,635000,222,328,1935.9756097561,"Kempele","Kempele","Vihiluoto","90440",0,17,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/512927'>https://op-koti.fi/kohde/512927</a>"
"519568","Rivitalo","apartment",4,89000,89000,109,109,816.51376146789,"Kotka","Kotka","Eskola","48600",1,54,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/519568'>https://op-koti.fi/kohde/519568</a>"
"519354","Kerrostalo","apartment",3,44000,44000,71,71,619.718309859155,"Kemi","Kemi","Keskusta","94100",4,64,1,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/519354'>https://op-koti.fi/kohde/519354</a>"
"519131","Omakotitalo","apartment",4,229000,229000,86,98,2336.73469387755,"Kerava","Kerava","Savio","04260",0,66,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/519131'>https://op-koti.fi/kohde/519131</a>"
"519791","Rivitalo","apartment",2,115000,115000,49,49,2346.9387755102,"Porvoo","Porvoo","Kerkkoo","06530",0,31,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/519791'>https://op-koti.fi/kohde/519791</a>"
"520118","Omakotitalo","apartment",4,75000,75000,119.5,149.5,501.672240802676,"Ulvila","Ulvila","Kullaa","29340",0,43,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/520118'>https://op-koti.fi/kohde/520118</a>"
"519039","Kerrostalo","apartment",2,99000,99000,42,42,2357.14285714286,"Lahti","Lahti","Keskusta","15100",4,58,1,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/519039'>https://op-koti.fi/kohde/519039</a>"
"510724","Kerrostalo","apartment",4,237285.81,242000,99.1,99.1,2441.97780020182,"Kuopio","Kuopio","Keskusta","70110",3,70,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/510724'>https://op-koti.fi/kohde/510724</a>"
"519345","Kerrostalo","apartment",1,66534.01,71000,31,31,2290.32258064516,"Tampere","Länsi","Lamminpää","33420",1,62,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/519345'>https://op-koti.fi/kohde/519345</a>"
"512417","Omakotitalo","apartment",4,45000,45000,114.5,142.5,315.789473684211,"Simo","Simo","Simo","95200",0,47,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/512417'>https://op-koti.fi/kohde/512417</a>"
"519185","Rivitalo","apartment",5,85000,85000,100,100,850,"Nivala","Nivala","Keskusta","85500",1,57,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/519185'>https://op-koti.fi/kohde/519185</a>"
"502249","Luhtitalo","apartment",2,59900,59900,58.5,58.5,1023.93162393162,"Pöytyä","Pöytyä","Yläne","21900",0,31,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/502249'>https://op-koti.fi/kohde/502249</a>"
"520069","Kerrostalo","apartment",2,52911.72,56000,50.5,50.5,1108.91089108911,"Forssa","Forssa","Keskusta","30100",2,50,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/520069'>https://op-koti.fi/kohde/520069</a>"
"520059","Kerrostalo","apartment",2,97000,97000,52,52,1865.38461538462,"Pori","Pori","Keskusta","28100",5,46,1,0,1,0,1,0,"<a href='https://op-koti.fi/kohde/520059'>https://op-koti.fi/kohde/520059</a>"
"519581","Omakotitalo","apartment",5,398000,398000,160,184,2163.04347826087,"Järvenpää","Järvenpää","Nummenkylä","04460",0,16,0,1,0,0,1,0,"<a href='https://op-koti.fi/kohde/519581'>https://op-koti.fi/kohde/519581</a>"
"519896","Kerrostalo","apartment",1,76486.26,158000,42.5,42.5,3717.64705882353,"Jyväskylä","Jyväskylä","Palokka","40270",6,5,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/519896'>https://op-koti.fi/kohde/519896</a>"
"685654","Kerrostalo","apartment",2,35816.93,42000,44,44,954.545454545455,"Loppi","Loppi","Kirkonkylä","12700",3,49,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/685654'>https://op-koti.fi/kohde/685654</a>"
"520000","Paritalo","apartment",2,141000,141000,53,53,2660.37735849057,"Rovaniemi","Rovaniemi","3. kaupunginosa","96100",1,13,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/520000'>https://op-koti.fi/kohde/520000</a>"
"519944","Kerrostalo","vacationHousing",1,58000,58000,22.5,22.5,2577.77777777778,"Sastamala","Sastamala","Ellivuori","38130",3,46,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/519944'>https://op-koti.fi/kohde/519944</a>"
"683962","Kerrostalo","apartment",3,82903.7,110000,70,70,1571.42857142857,"Raasepori","Raasepori","Karjaa","10300",2,60,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/683962'>https://op-koti.fi/kohde/683962</a>"
"519361","Kerrostalo","apartment",4,93595.6,129000,83.5,83.5,1544.91017964072,"Kerava","Kerava","Kurkela","04230",2,50,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/519361'>https://op-koti.fi/kohde/519361</a>"
"685403","Kerrostalo","apartment",2,44000,44000,56,56,785.714285714286,"Janakkala","Janakkala","Tervakoski","12400",4,48,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/685403'>https://op-koti.fi/kohde/685403</a>"
"519861","Rivitalo","apartment",3,77000,77000,77.5,82,939.024390243902,"Kuusamo","Kuusamo","Tolpanniemi","93600",0,36,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/519861'>https://op-koti.fi/kohde/519861</a>"
"520051","Luhtitalo","apartment",2,64000,64000,52.5,52.5,1219.04761904762,"Kuhmoinen","Kuhmoinen","Keskusta","17800",3,35,0,1,1,0,0,0,"<a href='https://op-koti.fi/kohde/520051'>https://op-koti.fi/kohde/520051</a>"
"519735","Kerrostalo","apartment",2,31445.96,38000,38.5,38.5,987.012987012987,"Kemi","Kemi","Keskusta","94100",2,60,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/519735'>https://op-koti.fi/kohde/519735</a>"
"698828","Omakotitalo","apartment",7,198000,198000,200,300,660,"Uusikaupunki","Uusikaupunki","Keskusta","23500",0,67,0,1,0,1,0,0,"<a href='https://op-koti.fi/kohde/698828'>https://op-koti.fi/kohde/698828</a>"
"519859","Rivitalo","apartment",2,34221,49000,49.5,49.5,989.89898989899,"Huittinen","Huittinen","Takkula","32700",0,47,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/519859'>https://op-koti.fi/kohde/519859</a>"
"519304","Rivitalo","apartment",4,114080.25,119000,84.5,84.5,1408.28402366864,"Kajaani","Kajaani","Huuhkajanvaara","87700",1,32,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/519304'>https://op-koti.fi/kohde/519304</a>"
"519850","Omakotitalo","apartment",3,75000,75000,101,135,555.555555555556,"Äänekoski","Äänekoski","Markkamäki","44120",0,57,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/519850'>https://op-koti.fi/kohde/519850</a>"
"519954","Rivitalo","apartment",2,95345.83,98000,48,48,2041.66666666667,"Jyväskylä","Jyväskylä","Palokka","40270",1,32,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/519954'>https://op-koti.fi/kohde/519954</a>"
"519909","Kerrostalo","apartment",2,31299.65,37000,58,58,637.931034482759,"Jämsä","Jämsä","Viiskulma","42100",2,52,1,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/519909'>https://op-koti.fi/kohde/519909</a>"
"519403","Kerrostalo","apartment",2,99000,99000,64.5,64.5,1534.88372093023,"Vaasa","Vaasa","Palosaari","65200",1,40,0,1,1,0,0,0,"<a href='https://op-koti.fi/kohde/519403'>https://op-koti.fi/kohde/519403</a>"
"518849","Kerrostalo","apartment",2,56000.05,67000,55.5,55.5,1207.20720720721,"Seinäjoki","Seinäjoki","Uppa","60100",2,47,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/518849'>https://op-koti.fi/kohde/518849</a>"
"519335","Kerrostalo","apartment",2,172281.95,179000,85,85,2105.88235294118,"Forssa","Forssa","Keskusta","30100",2,33,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/519335'>https://op-koti.fi/kohde/519335</a>"
"519783","Omakotitalo","apartment",2,148000,148000,92,108.5,1364.05529953917,"Tammela","Tammela","Ojanen","31340",0,39,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/519783'>https://op-koti.fi/kohde/519783</a>"
"519193","Kerrostalo","apartment",3,28385.39,29000,72,72,402.777777777778,"Laukaa","Laukaa","Keskusta","41340",3,57,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/519193'>https://op-koti.fi/kohde/519193</a>"
"519219","Rivitalo","apartment",3,130000,130000,79,79,1645.56962025316,"Kuopio","Kuopio","Julkula","70260",1,33,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/519219'>https://op-koti.fi/kohde/519219</a>"
"519477","Kerrostalo","apartment",2,139000,139000,50,50,2780,"Vantaa","Länsi-Vantaa","Rajatorppa","01650",4,51,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/519477'>https://op-koti.fi/kohde/519477</a>"
"519985","Kerrostalo","apartment",3,53177.86,59500,63,63,944.444444444444,"Heinola","Heinola","Keskusta","18100",4,65,1,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/519985'>https://op-koti.fi/kohde/519985</a>"
"519587","Omakotitalo","apartment",4,99000,99000,116,143,692.307692307692,"Keuruu","Keuruu","Karjola","42700",0,45,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/519587'>https://op-koti.fi/kohde/519587</a>"
"519504","Omakotitalo","apartment",5,215000,215000,158,202,1064.35643564356,"Ylöjärvi","Ylöjärvi","Siivikkala","33450",0,37,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/519504'>https://op-koti.fi/kohde/519504</a>"
"519979","Omakotitalo","apartment",3,73000,73000,100,130,561.538461538462,"Kuhmo","Kuhmo","405 Korpisalmi","88900",0,57,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/519979'>https://op-koti.fi/kohde/519979</a>"
"519815","Kerrostalo","apartment",3,257691.61,435000,74.5,74.5,5838.92617449664,"Järvenpää","Järvenpää","Keskusta","04400",7,2,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/519815'>https://op-koti.fi/kohde/519815</a>"
"519876","Kerrostalo","apartment",3,25958.16,32000,75.5,75.5,423.841059602649,"Kouvola","Kouvola","Myllykoski","46800",3,46,0,0,1,0,1,0,"<a href='https://op-koti.fi/kohde/519876'>https://op-koti.fi/kohde/519876</a>"
"519339","Kerrostalo","apartment",2,139783.63,145000,66,66,2196.9696969697,"Forssa","Forssa","Keskusta","30100",2,33,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/519339'>https://op-koti.fi/kohde/519339</a>"
"519768","Kerrostalo","apartment",2,38345.19,54300,54,54,1005.55555555556,"Hämeenlinna","Hämeenlinna","Iittala","14500",2,49,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/519768'>https://op-koti.fi/kohde/519768</a>"
"512008","Kerrostalo","apartment",3,79000,79000,71,71,1112.67605633803,"Hämeenlinna","Hämeenlinna","Iittala","14500",3,51,0,1,1,0,0,0,"<a href='https://op-koti.fi/kohde/512008'>https://op-koti.fi/kohde/512008</a>"
"694084","Omakotitalo","apartment",4,49900,49900,80,80,623.75,"Jämsä","Jämsä","Kaipola","42220",0,65,0,1,0,1,0,0,"<a href='https://op-koti.fi/kohde/694084'>https://op-koti.fi/kohde/694084</a>"
"519961","Kerrostalo","apartment",1,23500,23500,27,27,870.37037037037,"Ruovesi","Ruovesi","Keskusta","34600",0,47,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/519961'>https://op-koti.fi/kohde/519961</a>"
"519259","Rivitalo","apartment",3,122000,122000,75,75,1626.66666666667,"Joensuu","Joensuu","Mutala","80100",1,48,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/519259'>https://op-koti.fi/kohde/519259</a>"
"519544","Omakotitalo","apartment",5,160000,160000,133,200,800,"Jyväskylä","Jyväskylä","Palokka","40270",0,52,0,1,0,1,0,1,"<a href='https://op-koti.fi/kohde/519544'>https://op-koti.fi/kohde/519544</a>"
"519530","Kerrostalo","apartment",3,97450,99000,70,70,1414.28571428571,"Hamina","Hamina","Linnoitus","49400",1,46,0,1,1,0,1,0,"<a href='https://op-koti.fi/kohde/519530'>https://op-koti.fi/kohde/519530</a>"
"511570","Kerrostalo","apartment",2,28003.27,29000,60,60,483.333333333333,"Kouvola","Kouvola","Inkeroinen","46900",2,56,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/511570'>https://op-koti.fi/kohde/511570</a>"
"519894","Kerrostalo","apartment",4,40000,40000,97.5,97.5,410.25641025641,"Rauma","Rauma","Kourujärvi","26660",1,43,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/519894'>https://op-koti.fi/kohde/519894</a>"
"519478","Rivitalo","apartment",2,86203.92,94000,44,44,2136.36363636364,"Kuopio","Kuopio","Männistö","70500",1,94,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/519478'>https://op-koti.fi/kohde/519478</a>"
"519324","Omakotitalo","apartment",5,319000,319000,160,240,1329.16666666667,"Nokia","Nokia","Koskenmäki","37120",0,102,0,1,0,1,0,0,"<a href='https://op-koti.fi/kohde/519324'>https://op-koti.fi/kohde/519324</a>"
"519448","Kerrostalo","apartment",2,48000,48000,58,58,827.586206896552,"Pori","Pori","Pormestarinluoto","28190",1,52,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/519448'>https://op-koti.fi/kohde/519448</a>"
