id,listingType,floor,numberOfRooms,price,debtFreePrice,city,region,district,postalCode,livingArea,totalArea,buildingAge,centrum,hasSauna,hasBalcony,hasParking,hasWalkInCloset,hasStorageRoom
506658,Omakotitalo,0,5,270000.0,270000.0,Karkkila,Karkkila,Tuorila,03600,186.0,211.0,19.0,0,1,0,1,0,1
510983,Kerrostalo,1,3,32000.0,32000.0,Kouvola,Kouvola,Elimäki,47200,75.0,75.0,52.0,0,0,1,0,1,0
511013,Kerrostalo,0,2,58000.0,58000.0,Rauma,Rauma,Sinisaari,26100,60.0,60.0,46.0,1,0,0,0,0,0
509732,Luhtitalo,3,2,136000.0,136000.0,Tampere,Itä,Holvasti,33580,50.0,50.0,27.0,0,1,0,0,0,0
507571,Kerrostalo,1,2,23500.0,40567.47,Äänekoski,Äänekoski,Suolahti,44200,57.0,57.0,50.0,0,0,0,0,0,0
510929,Kerrostalo,3,2,90911.67,98000.0,Oulu,Oulu,Tuira,90500,62.5,62.5,45.0,0,0,0,0,0,0
510405,Omakotitalo,0,5,318000.0,318000.0,Oulu,Oulu,Virtaoja,90410,178.0,228.4,20.0,0,0,0,0,0,0
510670,Kerrostalo,1,1,68500.0,68500.0,Pori,Pori,Keskusta,28100,34.0,34.0,58.0,1,0,0,0,0,0
509632,Omakotitalo,0,6,1365000.0,1365000.0,Kirkkonummi,Kirkkonummi,Jorvas,02420,265.0,361.0,39.0,0,1,0,0,0,1
510132,Omakotitalo,0,4,142000.0,142000.0,Äänekoski,Äänekoski,Koulunmäki,44100,105.0,110.0,86.0,1,0,0,0,0,0
510924,Paritalo,1,4,198800.0,198800.0,Oulu,Oulu,Yrjönranta,90240,95.0,95.0,22.0,0,1,0,0,0,0
668284,Kerrostalo,5,2,54000.0,54000.0,Harjavalta,Harjavalta,Siltala,29200,56.0,56.0,36.0,0,1,0,0,0,0
510375,Kerrostalo,2,1,229000.0,229000.0,Helsinki,Länsi-Helsinki,Lauttasaari,00200,26.0,26.0,82.0,0,0,0,0,0,0
510156,Kerrostalo,2,3,117345.59,136000.0,Lohja,Lohja,Myllylampi,08100,73.0,73.0,52.0,1,0,0,0,0,0
510235,Rivitalo,1,2,55000.0,55000.0,Vehmaa,Vehmaa,Vinkkilä,23200,60.5,60.5,45.0,0,1,0,0,1,0
510187,Omakotitalo,0,5,125000.0,125000.0,Forssa,Forssa,Kojo,31130,170.0,170.0,48.0,0,1,0,0,0,0
510202,Kerrostalo,3,2,75000.0,75000.0,Forssa,Forssa,Keskusta,30100,57.0,57.0,70.0,1,0,0,0,0,0
510483,Omakotitalo,0,4,695000.0,695000.0,Espoo,Espoon keskus,Lasilaakso,02780,122.0,133.0,10.0,0,1,0,0,0,0
510537,Omakotitalo,0,15,375000.0,375000.0,Kemiönsaari,Kemiönsaari,Taalintehdas,25900,714.0,714.0,259.0,0,0,0,0,0,0
510361,Omakotitalo,0,4,209000.0,209000.0,Pöytyä,Pöytyä,Riihikoski,21870,123.0,140.0,9.0,0,1,0,1,1,1
510327,Omakotitalo,0,5,262000.0,262000.0,Lahti,Lahti,Mukkula,15240,175.0,201.0,42.0,0,1,0,0,1,0
510886,Kerrostalo,2,2,117000.0,117000.0,Vantaa,Länsi-Vantaa,Rajatorppa,01650,59.0,59.0,51.0,0,0,1,0,0,0
510825,Rivitalo,1,3,89000.0,89000.0,Imatra,Imatra,Meltola,55100,75.0,75.0,32.0,1,1,0,0,0,0
509165,Kerrostalo,2,3,208202.88,224000.0,Tampere,Keskusta,Amuri,33230,69.9,69.9,68.0,0,0,0,0,0,0
510874,Omakotitalo,0,4,189000.0,189000.0,Muurame,Muurame,Rättäli,40950,140.0,146.0,57.0,0,1,0,0,0,0
695685,Omakotitalo,0,3,82000.0,82000.0,Pieksämäki,Pieksämäki,Naarajärvi,76850,95.0,137.0,53.0,0,1,0,1,0,0
510841,Rivitalo,0,2,33000.0,33000.0,Jämsä,Jämsä,Jämsänkoski Papinrinne,42300,61.5,61.5,32.0,0,1,0,0,0,0
510650,Kerrostalo,3,1,118236.06,125000.0,Vantaa,Itä-Vantaa,Hiekkaharju,01350,26.0,26.0,61.0,0,0,0,0,0,0
509587,Omakotitalo,0,6,154000.0,154000.0,Kemi,Kemi,Lautiosaari,94500,180.0,245.0,65.0,0,0,0,0,0,0
510690,Rivitalo,1,2,87032.22,98000.0,Kajaani,Kajaani,Huuhkajanvaara,87700,61.0,61.0,30.0,0,1,0,0,0,0
510831,Kerrostalo,3,2,82233.32,106000.0,Hyvinkää,Hyvinkää,Vieremä,05900,55.0,55.0,57.0,0,0,0,0,0,0
510674,Kerrostalo,2,2,45000.0,45000.0,Nurmes,Nurmes,Porokylä,75530,56.5,56.5,48.0,0,0,0,0,0,0
510265,Omakotitalo,0,4,110000.0,110000.0,Savonlinna,Savonlinna,Kellarpelto,57710,115.0,161.0,37.0,0,1,0,1,0,1
510582,Omakotitalo,0,4,378000.0,378000.0,Mäntsälä,Mäntsälä,Numminen,04660,139.0,166.0,1.0,0,1,0,0,1,0
510172,Omakotitalo,0,3,239000.0,239000.0,Nurmijärvi,Nurmijärvi,Rajamäki,05200,60.0,96.0,82.0,0,0,0,0,0,0
508986,Omakotitalo,0,2,65000.0,65000.0,Lieksa,Lieksa,Kylänlahti,81820,70.0,78.0,97.0,0,1,0,0,0,0
699871,Omakotitalo,0,6,339000.0,339000.0,Lappeenranta,Lappeenranta,Karhuvuori,53500,227.0,327.0,17.0,0,1,0,0,0,0
510725,Omakotitalo,0,7,95000.0,95000.0,Lieksa,Lieksa,Viekijärvi,81860,240.0,262.0,114.0,0,1,0,0,0,0
510560,Omakotitalo,0,4,135000.0,135000.0,Janakkala,Janakkala,Turenki,14200,106.0,120.0,42.0,0,1,0,0,1,0
692672,Omakotitalo,0,3,70000.0,70000.0,Jyväskylä,Jyväskylä,Korpilahti,41800,78.0,83.0,44.0,0,1,0,1,0,0
509721,Omakotitalo,0,2,89000.0,89000.0,Riihimäki,Riihimäki,Patastenmäki,11130,40.0,40.0,99.0,0,0,0,0,0,0
500899,Kerrostalo,3,2,123000.0,123000.0,Tampere,Länsi,Haapalinna,33270,57.5,57.5,37.0,0,1,0,0,0,0
510535,Rivitalo,1,2,73000.0,73000.0,Jyväskylä,Jyväskylä,Korpilahti,41800,60.0,60.0,36.0,0,1,0,0,0,0
510728,Paritalo,1,2,110000.0,110000.0,Pudasjärvi,Pudasjärvi,Syöte,93280,40.5,49.5,37.0,0,1,0,0,0,0
509119,Omakotitalo,0,4,269000.0,269000.0,Jyväskylä,Jyväskylä,Keljonkangas,40530,107.0,125.0,34.0,0,1,0,0,0,0
510768,Rivitalo,1,3,134800.0,134800.0,Oulu,Oulu,Iinatti,90240,76.5,76.5,33.0,0,1,0,0,0,0
510748,Kerrostalo,1,2,105500.0,105500.0,Janakkala,Janakkala,Turenki,14200,62.0,62.0,31.0,0,1,0,0,0,0
509381,Rivitalo,0,3,154557.89,158000.0,Ylöjärvi,Ylöjärvi,Vuorentausta,33430,75.0,75.0,44.0,0,1,0,0,0,0
505792,Omakotitalo,0,3,55000.0,55000.0,Leppävirta,Leppävirta,Tuppuralanmäki,79100,78.0,89.0,17.0,1,1,0,0,0,0
507729,Omakotitalo,0,12,199000.0,199000.0,Kempele,Kempele,Rajakorpi,90440,340.0,370.0,46.0,0,0,0,0,0,0
510029,Kerrostalo,2,2,73000.0,73000.0,Rovaniemi,Rovaniemi,Keskusta,96200,55.0,55.0,54.0,0,0,1,0,0,0
510757,Omakotitalo,0,5,410000.0,410000.0,Salo,Salo,Särkisalo,25640,160.0,240.0,70.0,0,0,0,0,0,0
510833,Rivitalo,0,4,139000.0,139000.0,Uusikaupunki,Uusikaupunki,Santtio,23500,97.0,97.0,43.0,0,1,0,0,0,0
510231,Kerrostalo,2,1,43060.36,50000.0,Hyvinkää,Hyvinkää,Keskusta,05800,29.0,29.0,82.0,0,0,0,0,0,0
510826,Omakotitalo,0,5,98000.0,98000.0,Kemi,Kemi,Syväkangas,94700,124.5,143.0,36.0,0,1,0,0,0,0
510217,Kerrostalo,4,5,467534.31,520000.0,Seinäjoki,Seinäjoki,Keskusta,60100,162.5,162.5,9.0,1,1,0,0,0,0
510218,Kerrostalo,2,4,175280.8,325000.0,Seinäjoki,Seinäjoki,Keskusta,60100,97.5,97.5,9.0,1,1,0,0,0,0
510033,Omakotitalo,0,2,69000.0,69000.0,Muurame,Muurame,Muurame,40950,72.0,72.0,98.0,0,1,0,0,0,0
510739,Rivitalo,0,5,276000.0,276000.0,Raisio,Raisio,Ihala,21260,119.0,119.0,15.0,0,1,0,0,0,1
510367,Rivitalo,0,3,76000.0,76000.0,Salo,Salo,Pertteli,24280,68.0,68.0,39.0,0,1,0,0,1,0
500420,Omakotitalo,0,4,269000.0,269000.0,Lohja,Lohja,Ojamo,08200,170.0,226.0,38.0,0,1,0,1,1,0
682018,Rivitalo,1,4,140211.81,177000.0,Akaa,Akaa,Viiala / Haihunkoski,37800,145.0,145.0,58.0,0,1,1,0,0,0
505526,Omakotitalo,0,4,249000.0,249000.0,Salo,Salo,Särkisalo,25640,112.0,157.0,90.0,0,0,0,0,0,0
510414,Kerrostalo,2,2,35738.66,59000.0,Hollola,Hollola,Kuntakeskus,15870,63.0,63.0,43.0,0,0,0,0,0,0
509974,Kerrostalo,1,2,49500.0,49500.0,Rovaniemi,Rovaniemi,Korkalovaara,96500,57.5,57.5,40.0,0,0,0,0,0,0
510178,Kerrostalo,3,2,85000.0,85000.0,Seinäjoki,Seinäjoki,Uppa,60100,56.0,56.0,56.0,1,0,1,0,0,0
508739,Kerrostalo,3,2,69064.76,98000.0,Tampere,Etelä,Multisilta,33850,58.5,58.5,50.0,0,0,1,0,0,0
510720,Rivitalo,0,4,97000.0,97000.0,Alavus,Alavus,Salmi,63300,87.5,87.5,43.0,0,1,0,0,0,0
510744,Omakotitalo,0,4,219000.0,219000.0,Kokkola,Kokkola,Kirkonmäki,67700,102.0,150.9,23.0,0,1,0,0,0,0
510548,Kerrostalo,1,3,55000.0,55000.0,Lahti,Lahti,Metsäkangas,15830,74.0,74.0,41.0,0,0,0,0,0,0
500553,Omakotitalo,0,4,88000.0,88000.0,Hämeenlinna,Hämeenlinna,Iittala,14500,93.0,120.0,56.0,0,1,0,1,0,0
698779,Kerrostalo,3,4,99000.0,99000.0,Valkeakoski,Valkeakoski,Keskusta,37600,104.0,104.0,72.0,0,0,0,0,1,0
510745,Omakotitalo,0,4,79000.0,79000.0,Laitila,Laitila,Välimetsä,23800,96.0,144.0,51.0,0,1,0,1,1,1
510478,Rivitalo,1,4,219000.0,219000.0,Tampere,Länsi,Hyhky,33270,90.5,90.5,42.0,0,1,0,0,0,0
510517,Kerrostalo,3,3,222296.91,232000.0,Kouvola,Kouvola,Keskusta,45100,70.5,70.5,6.0,1,1,0,0,0,0
509010,Omakotitalo,0,6,267000.0,267000.0,Kangasala,Kangasala,Lentola,36220,202.0,282.0,80.0,0,1,1,0,0,0
510461,Kerrostalo,3,2,55177.88,64000.0,Kemi,Kemi,Sauvosaari,94100,63.5,63.5,68.0,1,0,1,0,0,0
509455,Rivitalo,1,2,60179.52,65000.0,Akaa,Akaa,Viiala,37830,59.0,59.0,47.0,0,0,0,0,0,0
507308,Kerrostalo,2,1,64882.83,65000.0,Rovaniemi,Rovaniemi,Ahkiomaa,96300,30.0,30.0,46.0,0,0,0,0,0,0
501075,Kerrostalo,0,1,6099.25,25000.0,Sysmä,Sysmä,Skinnarila,19700,31.5,31.5,41.0,0,1,0,0,0,0
510601,Rivitalo,1,3,185000.0,185000.0,Hyvinkää,Hyvinkää,Kirjavatolppa,05830,75.5,75.5,37.0,0,1,0,0,0,0
510527,Rivitalo,0,2,185728.27,189000.0,Jyväskylä,Jyväskylä,Vaajakoski/Kotimäki,40800,81.0,81.0,41.0,0,1,0,0,0,0
510552,Kerrostalo,2,2,70930.94,71000.0,Oulu,Oulu,Lintula,90150,55.0,55.0,50.0,0,0,0,0,0,0
510286,Omakotitalo,0,3,43500.0,43500.0,Juuka,Juuka,Juuka,83900,79.0,119.0,38.0,0,1,0,1,0,1
510356,Kerrostalo,2,1,70000.0,70000.0,Joensuu,Joensuu,Keskusta,80110,33.0,33.0,39.0,0,0,0,0,0,0
508959,Kerrostalo,1,2,87500.0,87500.0,Lappeenranta,Lappeenranta,Keskusta,53100,40.0,40.0,48.0,1,0,0,0,0,0
510311,Kerrostalo,3,2,56520.46,73000.0,Mynämäki,Mynämäki,Mäenkylä,23100,61.5,61.5,39.0,1,0,1,0,1,0
500673,Omakotitalo,0,5,138000.0,138000.0,Raasepori,Raasepori,Pohja,10420,115.0,192.0,65.0,0,1,0,0,0,0
510135,Omakotitalo,0,3,25000.0,25000.0,Kouvola,Kouvola,Ummeljoki,46810,70.0,80.0,101.0,0,1,0,0,0,0
500462,Kerrostalo,3,1,39190.83,109000.0,Tampere,Länsi,Haukiluoma,33340,25.5,25.5,4.0,0,0,0,0,0,0
510285,Rivitalo,1,2,44000.0,44000.0,Kouvola,Kouvola,Valkeala,45360,60.0,60.0,41.0,0,0,0,0,0,0
509600,Kerrostalo,1,2,79000.0,79000.0,Kajaani,Kajaani,Palokangas,87300,57.0,57.0,47.0,0,0,0,0,0,0
506081,Kerrostalo,1,2,327119.16,379000.0,Helsinki,Etelä-Helsinki,Ruskeasuo,00280,56.5,56.5,66.0,0,0,0,0,0,0
501326,Omakotitalo,0,5,89000.0,89000.0,Tervola,Tervola,Tervola,95330,119.8,139.8,41.0,0,1,0,0,0,0
500493,Kerrostalo,2,2,52000.0,52000.0,Kemi,Kemi,Ruutti,94100,52.0,52.0,45.0,1,0,0,0,0,0
503956,Rivitalo,0,3,70000.0,70000.0,Somero,Somero,Jaatila,31400,77.5,77.5,34.0,0,1,0,0,0,0
505374,Omakotitalo,0,5,138000.0,138000.0,Lappeenranta,Lappeenranta,Tirilä,53500,128.0,160.0,76.0,0,0,0,0,0,0
500820,Rivitalo,1,2,92000.0,92000.0,Jyväskylä,Jyväskylä,Vaajakoski,40800,49.0,49.0,31.0,0,1,0,0,0,0
509760,Rivitalo,1,3,145000.0,145000.0,Sotkamo,Sotkamo,Vuokatti,88610,73.0,73.0,15.0,0,1,0,1,0,0
510726,Rivitalo,1,3,29000.0,29000.0,Jämsä,Jämsä,Jämsänkoski Puistola,42300,65.0,65.0,49.0,0,0,0,0,1,0
687335,Kerrostalo,2,2,59000.0,59000.0,Jämsä,Jämsä,Keskusta,42100,61.5,61.5,39.0,1,1,1,0,0,0
510722,Kerrostalo,1,3,69000.0,69000.0,Rauma,Rauma,Nummi,26100,70.5,70.5,43.0,1,0,0,0,0,0
502022,Kerrostalo,5,1,25173.39,30400.0,Forssa,Forssa,Viksberg,30300,30.0,30.0,51.0,0,0,0,0,0,0
510608,Erillistalo,1,5,55000.0,55000.0,Kemiönsaari,Kemiönsaari,Björkboda,25860,103.0,103.0,43.0,0,1,0,0,0,1
695669,Kerrostalo,2,1,22000.0,22000.0,Pieksämäki,Pieksämäki,Yläristi,76150,35.0,35.0,40.0,0,0,0,0,0,0
510025,Kerrostalo,0,2,51428.0,79000.0,Nurmijärvi,Nurmijärvi,Kirkonkylä,01900,56.0,56.0,48.0,0,0,0,0,0,0
506611,Omakotitalo,0,3,98000.0,98000.0,Kemiönsaari,Kemiönsaari,Tjuda,25700,73.0,103.0,86.0,0,0,0,0,0,0
507889,Kerrostalo,3,3,113000.0,113000.0,Naantali,Naantali,Ruona,21100,72.0,72.0,50.0,1,0,1,0,0,0
510296,Omakotitalo,0,4,175000.0,175000.0,Kemi,Kemi,Sotisaari,94300,128.0,138.0,25.0,0,1,0,0,0,0
510470,Erillistalo,1,6,539000.0,539000.0,Helsinki,Pohjois-Helsinki,Malmi,00700,162.0,180.0,43.0,0,1,0,1,1,0
510465,Kerrostalo,1,2,47290.02,52000.0,Kotka,Kotka,Lankila,48400,54.0,54.0,55.0,0,0,0,0,0,0
510707,Omakotitalo,0,4,128000.0,128000.0,Virrat,Virrat,Keituri,34800,128.0,130.0,13.0,0,1,0,0,0,0
672279,Omakotitalo,0,4,160000.0,160000.0,Humppila,Humppila,Venäjä,31640,186.0,203.5,16.0,0,1,0,0,0,0
510706,Omakotitalo,0,5,84000.0,84000.0,Virrat,Virrat,Keskusta,34800,125.0,155.0,40.0,0,1,0,0,1,0
510668,Rivitalo,1,5,137000.0,137000.0,Uusikaupunki,Uusikaupunki,Santtio,23500,112.0,112.0,46.0,0,1,0,1,0,1
510460,Rivitalo,1,2,67000.0,67000.0,Oulu,Oulu,"Ylikiiminki, Murtomaa",91300,49.5,49.5,21.0,0,1,1,0,0,0
510395,Rivitalo,0,3,249000.0,249000.0,Espoo,Leppävaara,Lippajärvi,02940,75.0,75.0,40.0,0,1,0,0,0,0
510390,Omakotitalo,0,6,369000.0,369000.0,Lieto,Lieto,Vanhalinna,21410,161.0,161.0,4.0,0,1,0,0,0,0
509737,Paritalo,1,3,43000.0,43000.0,Mikkeli,Mikkeli,Anttola,52100,62.0,62.0,16.0,1,1,0,0,0,0
504238,Omakotitalo,0,5,249500.0,249500.0,Hollola,Hollola,Työtjärvi,15880,140.0,201.0,21.0,0,1,0,1,1,1
510453,Omakotitalo,0,5,64000.0,64000.0,Virrat,Virrat,Virrat,34800,124.0,146.0,50.0,0,1,0,0,1,1
510316,Omakotitalo,0,3,198000.0,198000.0,Vantaa,Itä-Vantaa,Päiväkumpu,01420,85.0,111.0,59.0,0,1,0,0,0,0
510634,Rivitalo,0,2,29000.0,29000.0,Mänttä-Vilppula,Mänttä-Vilppula,Ajostaipale,35700,59.0,59.0,37.0,0,1,0,0,0,0
510075,Omakotitalo,0,4,68000.0,68000.0,Kontiolahti,Kontiolahti,Lehmo,80710,125.0,220.5,46.0,0,1,0,0,0,1
510591,Kerrostalo,1,4,320913.75,359000.0,Helsinki,Itä-Helsinki,Roihuvuori,00820,81.5,81.5,63.0,0,0,0,0,0,0
509685,Luhtitalo,2,2,149000.0,149000.0,Oulu,Oulu,Kiulukangas,90630,51.5,51.5,6.0,0,1,1,0,0,0
510007,Omakotitalo,0,6,989000.0,989000.0,Espoo,Leppävaara,Sepänkylä,02750,171.1,214.0,2.0,0,1,0,1,0,1
685271,Omakotitalo,0,2,105000.0,105000.0,Raasepori,Raasepori,Tenhola,10520,90.0,117.0,67.0,0,0,0,0,0,0
510664,Omakotitalo,0,3,119000.0,119000.0,Jyväskylä,Jyväskylä,Jyskä,40420,90.0,107.0,72.0,0,0,0,0,0,0
510568,Omakotitalo,0,5,49500.0,49500.0,Säkylä,Säkylä,Vuorenmaa,27860,119.0,144.0,72.0,0,0,0,0,0,0
510429,Kerrostalo,4,2,25107.92,29500.0,Äänekoski,Äänekoski,Suolahti,44200,54.0,54.0,50.0,0,0,0,0,0,0
507853,Kerrostalo,5,1,41980.25,48000.0,Oulu,Oulu,Koskela,90560,30.0,30.0,48.0,0,0,0,0,0,0
510481,Kerrostalo,3,3,85000.0,85000.0,Äänekoski,Äänekoski,Pukkimäki,44100,71.0,71.0,30.0,1,1,0,0,0,0
510248,Omakotitalo,0,4,179000.0,179000.0,Rusko,Rusko,Vahto,21310,124.0,134.0,101.0,0,1,0,0,0,0
509887,Kerrostalo,3,3,73322.0,88000.0,Oulu,Oulu,Kaijonharju,90570,76.0,76.0,38.0,0,1,1,0,0,0
510287,Kerrostalo,3,2,69000.0,69000.0,Kuusamo,Kuusamo,Keskusta,93600,60.0,60.0,42.0,0,1,0,0,0,0
510159,Kerrostalo,2,3,54000.0,54000.0,Janakkala,Janakkala,Turenki,14200,77.5,77.5,52.0,0,0,1,0,0,0
510028,Kerrostalo,3,2,134000.0,134000.0,Rovaniemi,Rovaniemi,Veitikanharju,96100,51.0,51.0,14.0,1,1,0,0,0,0
509159,Luhtitalo,1,2,68749.48,79000.0,Hattula,Hattula,Parola,13720,50.0,50.0,33.0,0,1,0,0,0,0
699243,Kerrostalo,1,2,78782.95,83000.0,Pori,Pori,5. osa / Itätulli,28100,47.0,47.0,32.0,1,1,0,0,0,0
510392,Omakotitalo,0,3,180000.0,180000.0,Leppävirta,Leppävirta,Kirkonkylä,79100,100.0,125.0,72.0,1,1,0,0,0,0
510505,Rivitalo,0,2,61108.76,65000.0,Raahe,Raahe,Pattijoki,92140,58.0,58.0,29.0,0,1,0,0,0,0
510308,Rivitalo,1,4,209000.0,209000.0,Porvoo,Porvoo,Huhtinen,06100,89.0,89.0,20.0,1,1,0,0,0,0
510446,Kerrostalo,1,2,232000.5,269000.0,Helsinki,Länsi-Helsinki,Pajamäki,00360,50.0,50.0,62.0,0,0,0,0,0,0
510295,Kerrostalo,2,3,68000.0,68000.0,Jämsä,Jämsä,Palomäki,42100,77.0,77.0,49.0,1,0,0,0,0,0
695193,Rivitalo,1,2,64345.21,67000.0,Savonlinna,Savonlinna,Kellarpelto,57710,63.5,63.5,37.0,0,1,0,0,0,0
699878,Kerrostalo,6,3,123756.4,149000.0,Tampere,Länsi,Lentävänniemi,33410,75.0,75.0,44.0,0,0,0,0,0,0
510565,Rivitalo,1,2,102000.0,102000.0,Eura,Eura,Kirkonkylä,27510,68.0,68.0,33.0,0,1,0,0,0,0
500160,Omakotitalo,0,4,138000.0,138000.0,Kuhmo,Kuhmo,412 Timoniemi,88900,176.0,176.0,39.0,0,1,0,0,0,0
503880,Kerrostalo,2,2,53521.62,54000.0,Kajaani,Kajaani,Keskusta,87100,53.0,53.0,44.0,1,0,0,0,0,0
510313,Omakotitalo,0,4,55000.0,55000.0,Joensuu,Joensuu,Hammaslahti,82200,120.0,120.0,53.0,0,1,0,0,0,0
692183,Kerrostalo,4,2,54803.0,98000.0,Hyvinkää,Hyvinkää,Keskusta,05800,48.5,48.5,62.0,0,0,0,0,0,0
510014,Omakotitalo,0,5,739000.0,739000.0,Ylöjärvi,Ylöjärvi,Siivikkala,33450,215.0,258.0,20.0,0,1,0,1,0,1
510370,Omakotitalo,0,4,174000.0,174000.0,Jyväskylä,Jyväskylä,Kortemäki,40630,107.0,117.5,48.0,0,1,0,0,0,1
510170,Omakotitalo,0,3,117000.0,117000.0,Nurmes,Nurmes,Laamila,75530,105.0,135.0,38.0,0,1,0,0,0,0
509222,Rivitalo,0,3,44000.0,44000.0,Enonkoski,Enonkoski,Keskusta,58175,80.0,80.0,42.0,0,1,0,0,1,0
507573,Kerrostalo,1,2,78889.0,84000.0,Hyvinkää,Hyvinkää,Tehdas,05800,49.0,49.0,121.0,0,0,0,0,0,0
510270,Omakotitalo,0,6,99000.0,99000.0,Lahti,Lahti,Soltti,15240,130.0,145.0,63.0,0,1,0,0,0,1
510462,Omakotitalo,0,4,259000.0,259000.0,Kemijärvi,Kemijärvi,Isokylä,98400,133.0,147.0,8.0,0,1,0,0,1,0
510293,Kerrostalo,3,3,184000.0,184000.0,Helsinki,Pohjois-Helsinki,Tapulikaupunki,00750,72.0,72.0,38.0,0,0,0,0,0,0
510122,Kerrostalo,2,2,12040.98,18500.0,Leppävirta,Leppävirta,Kirkonkylä,79100,45.0,45.0,50.0,1,0,0,0,0,0
501272,Kerrostalo,2,2,129762.48,138200.0,Lahti,Lahti,Keskusta,15100,50.0,50.0,57.0,1,0,1,0,0,0
501010,Kerrostalo,1,2,45723.64,47500.0,Rauma,Rauma,Ota,26100,64.0,64.0,74.0,1,0,0,0,0,0
510546,Omakotitalo,0,4,155000.0,155000.0,Masku,Masku,Lemu,21230,121.0,206.0,39.0,0,1,0,1,1,0
509761,Kerrostalo,2,2,40760.03,60000.0,Nokia,Nokia,Siuro,37200,55.5,55.5,49.0,0,0,1,0,1,0
510388,Omakotitalo,0,5,235000.0,235000.0,Kokkola,Kokkola,Charlibacka,67300,119.0,165.0,33.0,0,1,0,1,0,1
510120,Omakotitalo,0,5,185000.0,185000.0,Valkeakoski,Valkeakoski,Raikas,37600,138.0,197.0,43.0,0,1,0,1,0,0
509959,Kerrostalo,3,3,65073.44,66000.0,Mikkeli,Mikkeli,Laajalampi,50160,79.5,79.5,45.0,0,0,0,0,0,0
510084,Rivitalo,1,3,85000.0,88754.62,Kemi,Kemi,Peurasaari,94720,80.0,80.0,31.0,0,1,0,0,0,0
509854,Kerrostalo,1,3,41000.0,41000.0,Kemi,Kemi,Syväkangas,94700,72.0,72.0,53.0,0,0,1,0,0,0
507523,Omakotitalo,0,4,169000.0,169000.0,Lieto,Lieto,Nuolemo,21420,114.0,144.0,48.0,0,1,0,0,0,0
510477,Kerrostalo,1,2,99500.0,99500.0,Rauma,Rauma,Pyynpää,26100,42.5,42.5,31.0,1,1,0,0,0,0
692153,Paritalo,1,5,159000.0,159000.0,Vaasa,Vaasa,Gerby,65280,120.0,120.0,31.0,0,1,0,1,0,1
688682,Omakotitalo,0,4,74000.0,74000.0,Jämsä,Jämsä,Jämsänkoski Oinaala,42300,94.0,164.0,69.0,0,0,0,0,0,0
510310,Omakotitalo,0,5,248000.0,248000.0,Oulu,Oulu,Toppila,90520,167.0,202.0,74.0,0,1,0,0,0,0
690492,Omakotitalo,0,4,129000.0,129000.0,Järvenpää,Järvenpää,Peltola,04410,95.0,124.0,52.0,0,1,0,1,0,1
675769,Omakotitalo,0,5,148000.0,148000.0,Järvenpää,Järvenpää,Villanen,04440,119.0,171.0,51.0,0,1,0,1,0,0
510399,Kerrostalo,2,1,58000.0,58000.0,Oulu,Oulu,Koskela,90520,35.5,35.5,37.0,0,0,1,0,0,0
509816,Kerrostalo,1,2,115000.0,115000.0,Tampere,Itä,Takahuhti,33530,51.0,51.0,57.0,0,0,0,0,1,0
699377,Kerrostalo,1,2,55342.44,96000.0,Savonlinna,Savonlinna,Vanhakaupunki,57130,53.5,53.5,57.0,0,0,0,0,0,0
633767,Rivitalo,0,2,62000.0,62000.0,Somero,Somero,Joensuu,31400,63.5,63.5,40.0,0,1,0,0,0,0
510303,Omakotitalo,0,4,95000.0,95000.0,Laukaa,Laukaa,Keskusta,41340,98.0,109.0,65.0,0,1,0,1,0,0
510376,Kerrostalo,1,2,29500.0,29500.0,Savonlinna,Savonlinna,Pääskylahti,57200,41.0,41.0,70.0,0,0,0,0,0,0
510207,Omakotitalo,0,2,14000.0,14000.0,Rantasalmi,Rantasalmi,Kolkontaipale,58920,35.0,99.0,88.0,0,0,0,0,0,0
510289,Kerrostalo,2,1,46900.0,46900.0,Jyväskylä,Jyväskylä,Tikkakoski,41160,37.0,37.0,35.0,0,1,1,0,0,0
509984,Kerrostalo,2,1,15000.0,15000.0,Pertunmaa,Pertunmaa,Pertunmaa,19430,26.0,26.0,51.0,0,0,1,0,0,0
509929,Rivitalo,1,3,34901.0,38000.0,Kemijärvi,Kemijärvi,Särkikangas,98120,70.0,70.0,56.0,0,1,0,0,1,0
508895,Puutalo,1,2,189000.0,189000.0,Turku,Keskusta,Martti,20810,44.0,88.0,107.0,0,0,0,0,0,0
510476,Kerrostalo,2,2,15000.0,15000.0,Äänekoski,Äänekoski,Suolahti,44200,36.0,36.0,48.0,0,0,0,0,0,0
699163,Kerrostalo,3,2,48760.01,49000.0,Iisalmi,Iisalmi,Savipelto,74120,56.0,56.0,42.0,0,0,0,0,0,0
510143,Omakotitalo,0,5,249000.0,249000.0,Lahti,Lahti,Laune,15610,139.0,199.0,67.0,0,1,0,0,0,0
510022,Kerrostalo,4,1,50144.89,138000.0,Jyväskylä,Jyväskylä,Kangas,40100,28.5,28.5,4.0,1,0,0,0,0,0
509493,Kerrostalo,3,2,99000.0,99000.0,Joensuu,Joensuu,Keskusta,80100,57.5,57.5,38.0,1,1,0,0,0,0
508497,Kerrostalo,6,2,77072.51,145000.0,Kuopio,Kuopio,Lehtoniemi,70840,42.0,42.0,3.0,0,1,0,0,0,0
